time, count
4682,3
4683,6
4684,5
4685,8
4686,5
4687,6
4688,10
4689,5
4690,7
4691,10
4692,12
4693,10
4694,9
4695,13
4696,4
4697,17
4698,6
4699,13
4700,8
4701,3
4702,11
4703,11
4704,11
4705,7
4706,7
4707,9
4708,13
4709,12
4710,10
4711,8
4712,13
4713,8
4714,12
4715,5
4716,11
4717,14
4718,8
4719,11
4720,6
4721,10
4722,11
4723,10
4724,9
4725,3
4726,6
4727,6
4728,6
4729,4
4730,7
4731,6
4732,5
4733,10
4734,6
4735,11
4736,10
4737,10
4738,3
4739,12
4740,14
4741,20
4742,1
4743,29
4745,1
4746,21
4749,26
4750,1
4752,28
4753,5
4755,16
4756,12
4758,12
4759,17
4760,7
4761,7
4762,8
4763,8
4764,11
4765,12
4766,15
4767,14
4769,9
4770,12
4771,10
4772,5
4773,10
4774,11
4775,7
4776,6
4777,3
4778,6
4779,7
4780,4
4781,2
4782,7
4783,5
4784,5
4785,5
4786,5
4787,8
4788,5
4789,4
4790,3
4791,4
4792,7
4793,10
4794,3
4795,3
4796,8
4797,9
4798,7
4799,3
4800,9
4801,2
4802,5
4803,6
4804,4
4805,4
4806,7
4807,6
4808,7
4809,6
4810,8
4811,15
4812,7
4813,6
4814,9
4815,9
4816,6
4817,6
4818,9
4819,12
4820,3
4821,11
4822,2
4823,3
4824,3
4825,4
4826,10
4827,9
4828,5
4829,6
4830,7
4831,6
4832,7
4833,9
4834,6
4835,6
4836,5
4837,4
4838,4
4839,3
4840,5
4841,11
4842,4
4843,6
4844,6
4845,6
4846,6
4847,3
4848,5
4849,10
4850,7
4851,11
4852,11
4853,9
4854,16
4855,14
4856,14
4858,17
4859,11
4861,12
4862,13
4864,30
4866,1
4867,28
4870,23
4871,18
4874,30
4875,6
4877,11
4878,13
4879,12
4880,7
4881,11
4882,12
4883,10
4884,17
4885,6
4886,10
4887,6
4888,8
4889,16
4890,5
4891,7
4892,10
4893,11
4894,7
4895,6
4896,4
4897,1
4898,7
4899,5
4900,4
4901,1
4902,6
4903,2
4904,2
4905,5
4906,1
4907,4
4908,3
4909,3
4910,3
4911,4
4912,2
4913,6
4914,2
4915,3
4916,2
4917,1
4918,2
4919,1
4920,3
4921,1
4922,1
4923,4
4924,10
4925,23
4927,1
4928,28
4931,25
4932,1
4934,18
4935,15
4937,9
4938,10
4939,12
4940,2
4941,10
4942,11
4943,8
4944,15
4945,14
4947,9
4948,7
4949,3
4950,11
4951,3
4952,9
4953,9
4954,6
4955,10
4956,8
4957,9
4958,6
4959,3
4960,7
4961,5
4962,4
4963,5
4964,4
4965,7
4966,5
4967,9
4968,13
4969,15
4970,11
4971,11
4972,12
4973,16
4974,16
4976,17
4977,14
4979,15
4982,21
4983,14
4985,27
4988,30
4991,26
4992,16
4994,1
4995,23
4998,30
5001,30
5004,27
5007,28
5008,9
5011,18
5012,8
5014,8
5015,12
5016,15
5018,20
5019,17
5021,17
5022,11
5024,13
5025,12
5026,9
5027,8
5028,11
5029,6
5030,9
5031,8
5032,8
5033,6
5034,6
5035,7
5036,3
5037,5
5038,3
5039,4
5040,4
5041,4
5042,4
5043,1
5045,3
5046,2
5047,1
5048,2
5050,4
5051,2
5052,2
5053,4
5054,4
5055,4
5056,4
5057,1
5059,1
5060,3
5061,7
5064,2
5065,2
5066,2
5068,1
5069,4
5070,1
5071,3
5073,2
5074,5
5075,6
5076,5
5077,5
5078,8
5079,10
5080,16
5081,10
5082,8
5083,11
5084,14
5085,9
5086,11
5087,8
5088,8
5089,7
5090,6
5091,1
5092,4
5093,11
5094,15
5095,15
5097,1
5098,15
5099,6
5101,6
5102,14
5104,14
5105,10
5106,12
5107,8
5108,5
5109,5
5110,9
5111,8
5112,7
5113,11
5114,3
5115,7
5116,12
5117,8
5118,9
5119,7
5120,13
5121,12
5122,12
5123,17
5124,14
5126,30
5127,12
5129,22
5130,13
5132,19
5133,21
5136,23
5139,22
5140,13
5142,22
5145,23
5148,28
5151,26
5152,9
5154,3
5155,15
5157,9
5158,5
5159,12
5161,1
5162,10
5163,17
5164,10
5165,13
5166,8
5167,5
5168,11
5169,9
5170,5
5171,7
5172,2
5173,5
5174,8
5175,2
5176,3
5177,5
5178,2
5179,4
5180,5
5181,4
5182,4
5183,2
5184,3
5185,4
5186,3
5187,8
5188,10
5189,13
5190,6
5191,7
5192,5
5193,6
5194,7
5195,5
5196,8
5198,7
5199,8
5200,7
5201,5
5202,4
5203,14
5204,8
5205,10
5206,4
5207,5
5208,5
5209,9
5210,2
5211,1
5212,2
5213,1
5214,2
5215,4
5216,3
5217,5
5218,6
5219,11
5220,9
5221,12
5222,11
5223,5
5224,9
5225,8
5226,6
5227,7
5228,4
5229,5
5230,6
5231,10
5232,3
5233,4
5234,8
5235,5
5236,6
5237,7
5238,10
5239,7
5240,9
5241,2
5242,6
5243,18
5244,6
5245,9
5246,10
5247,10
5248,12
5249,7
5250,5
5251,8
5252,5
5253,7
5254,3
5255,3
5256,6
5257,4
5258,4
5259,2
5260,2
5261,2
5262,3
5263,4
5265,5
5266,2
5267,6
5268,17
5269,13
5270,1
5271,3
5272,24
5275,25
5276,10
5278,13
5279,11
5280,12
5281,11
5282,9
5283,10
5284,10
5285,9
5286,6
5287,6
5288,9
5289,11
5290,6
5291,7
5292,16
5293,8
5294,14
5295,13
5296,18
5297,15
5298,10
5299,10
5300,6
5301,12
5302,8
5303,6
5304,14
5305,3
5306,4
5307,7
5308,2
5309,6
5310,2
5311,3
5312,4
5313,5
5314,5
5315,7
5316,5
5317,4
5318,6
5320,1
5321,1
5322,7
5323,10
5324,2
5325,9
5326,6
5327,4
5328,9
5329,6
5330,10
5331,8
5332,12
5333,4
5334,8
5335,9
5336,12
5337,13
5338,10
5339,6
5340,7
5341,14
5342,10
5343,7
5344,16
5345,7
5346,10
5347,9
5348,7
5349,11
5350,14
5351,15
5352,1
5353,20
5354,10
5356,24
5357,13
5359,11
5360,10
5361,11
5362,9
5363,10
5364,7
5365,8
5366,4
5367,10
5368,11
5369,13
5370,7
5371,16
5372,7
5373,10
5374,13
5375,9
5376,7
5377,6
5378,7
5379,6
5380,6
5381,10
5382,15
5383,14
5385,10
5386,18
5387,12
5389,27
5392,25
5394,1
5395,13
5396,3
5398,6
5399,11
5400,9
5401,7
5402,10
5403,10
5404,4
5405,9
5406,3
5407,5
5408,1
5409,2
5410,6
5411,3
5412,4
5415,5
5416,5
5417,4
5418,6
5419,5
5420,12
5421,22
5423,22
5424,8
5426,11
5427,6
5428,10
5429,9
5430,6
5431,7
5432,6
5433,2
5434,4
5435,3
5436,5
5437,8
5438,10
5439,12
5441,15
5442,18
5443,1
5444,9
5445,14
5446,9
5447,13
5448,11
5449,10
5450,4
5451,11
5452,5
5453,3
5454,3
5455,6
5456,7
5457,5
5458,9
5459,4
5460,4
5461,8
5462,4
5463,5
5464,11
5465,11
5466,3
5467,4
5468,8
5469,6
5470,5
5472,19
5473,16
5474,1
5475,8
5477,2
5478,13
5479,5
5480,6
5481,6
5482,11
5483,8
5484,6
5485,7
5486,7
5487,12
5488,15
5489,11
5490,10
5491,7
5492,5
5493,10
5494,6
5495,13
5496,5
5497,7
5498,7
5499,11
5500,6
5501,8
5502,4
5503,2
5504,4
5505,2
5506,4
5507,2
5508,1
5509,2
5510,1
5511,1
5512,2
5513,1
5514,2
5515,2
5516,1
5517,1
5518,1
5519,2
5520,4
5521,1
5522,4
5523,3
5524,3
5525,1
5526,2
5527,2
5529,1
5530,1
5532,2
5533,1
5534,1
5535,1
5536,5
5537,8
5538,5
5539,6
5540,4
5541,1
5542,5
5543,10
5544,8
5545,14
5546,6
5547,11
5548,12
5549,5
5550,11
5551,6
5552,8
5553,11
5554,6
5555,3
5556,10
5557,6
5558,5
5559,6
5560,8
5561,2
5562,8
5563,5
5564,7
5565,5
5566,6
5567,4
5568,7
5569,3
5570,7
5571,4
5572,3
5573,3
5574,2
5575,4
5576,7
5577,7
5578,5
5579,6
5580,10
5581,12
5582,11
5583,8
5584,12
5585,11
5586,12
5587,10
5588,10
5589,13
5591,15
5592,13
5593,3
5594,4
5595,6
5596,10
5597,8
5598,13
5599,10
5600,11
5601,9
5602,9
5603,10
5604,4
5605,10
5606,15
5607,6
5608,7
5609,9
5610,4
5611,7
5612,4
5613,6
5614,11
5615,5
5616,5
5617,6
5618,4
5619,4
5620,7
5621,6
5622,6
5623,9
5624,3
5625,3
5626,3
5627,4
5628,4
5629,12
5630,8
5631,16
5632,15
5633,2
5634,22
5637,2
5638,16
5640,9
5641,19
5642,16
5644,1
5645,20
5648,15
5649,6
5652,17
5653,9
5654,11
5655,13
5656,11
5657,11
5658,14
5659,7
5660,7
5661,9
5662,5
5663,8
5664,5
5665,3
5666,13
5667,6
5668,4
5669,3
5670,2
5671,1
5672,1
5673,8
5674,2
5675,5
5676,4
5677,4
5678,3
5679,6
5680,5
5681,3
5682,7
5683,2
5684,7
5685,5
5686,3
5687,4
5688,7
5689,7
5690,8
5691,3
5692,4
5693,1
5694,2
5695,3
5696,3
5697,5
5698,4
5700,6
5701,5
5702,1
5703,3
5704,4
5705,3
5706,8
5707,2
5708,3
5709,4
5710,2
5711,5
5712,3
5713,2
5714,10
5715,1
5716,2
5717,2
5718,1
5719,3
5720,8
5721,6
5722,3
5723,2
5724,5
5725,2
5726,2
5727,4
5728,6
5729,6
5730,7
5731,7
5732,8
5733,9
5734,9
5735,4
5736,9
5737,4
5738,7
5739,8
5740,2
5741,4
5742,10
5743,7
5744,8
5745,9
5746,13
5747,9
5748,11
5749,11
5750,9
5751,17
5752,14
5754,15
5755,13
5757,7
5758,2
5760,22
5761,11
5763,2
5764,24
5766,2
5767,13
5770,7
5771,10
5772,1
5773,22
5774,10
5776,17
5777,11
5778,7
5779,11
5780,12
5781,7
5782,8
5783,11
5784,16
5785,1
5786,26
5787,1
5789,24
5792,27
5793,6
5795,1
5796,14
5799,21
5800,13
5802,14
5803,7
5804,16
5805,7
5806,10
5807,9
5808,13
5809,9
5810,7
5811,5
5812,2
5813,7
5814,9
5815,1
5816,5
5817,3
5818,1
5819,2
5820,1
5821,6
5822,2
5823,2
5826,2
5827,4
5828,4
5829,5
5830,9
5831,11
5832,7
5833,9
5834,6
5835,7
5836,5
5837,6
5838,2
5839,1
5840,3
5841,5
5844,1
5845,2
5847,2
5848,3
5849,2
5850,1
5852,3
5853,3
5855,4
5856,2
5857,4
5858,1
5859,4
5860,3
5861,10
5862,9
5863,12
5864,2
5865,13
5868,24
5869,9
5871,18
5872,10
5873,16
5874,12
5875,8
5876,20
5877,10
5879,14
5880,6
5881,11
5882,12
5883,6
5884,11
5885,1
5886,13
5887,4
5888,5
5889,5
5890,6
5891,7
5892,5
5895,7
5896,8
5897,1
5898,13
5899,13
5900,9
5901,13
5902,5
5903,4
5904,9
5905,2
5906,4
5907,5
5908,6
5909,7
5910,3
5911,1
5913,5
5914,5
5916,3
5917,2
5918,3
5919,6
5920,5
5922,1
5923,3
5924,4
5925,2
5926,3
5927,3
5928,5
5929,1
5930,2
5931,2
5932,5
5933,3
5934,2
5935,2
5936,4
5937,7
5938,8
5939,17
5940,12
5941,17
5942,13
5943,12
5944,14
5945,7
5946,16
5947,4
5948,6
5949,10
5950,8
5951,11
5952,8
5953,6
5954,7
5955,2
5956,4
5957,16
5958,12
5960,6
5961,8
5962,14
5963,5
5964,3
5965,3
5966,7
5967,8
5968,5
5969,5
5970,5
5971,10
5972,7
5973,3
5974,8
5975,17
5976,24
5979,15
5981,1
5982,20
5983,9
5986,15
5989,12
5990,9
5992,4
5993,8
5994,10
5995,8
5996,11
5997,4
5998,10
5999,12
6000,5
6001,5
6002,3
6003,2
6004,6
6005,8
6006,7
6007,5
6008,5
6009,5
6010,3
6011,4
6012,3
6013,18
6014,20
6019,24
6020,13
6022,15
6023,14
6025,21
6026,13
6028,18
6029,11
6030,15
6031,13
6032,10
6033,7
6034,3
6035,27
6038,15
6041,23
6044,17
6045,14
6047,16
6048,16
6049,10
6050,7
6051,11
6052,12
6053,4
6054,16
6055,6
6056,10
6057,8
6058,8
6059,4
6060,5
6061,2
6062,5
6063,8
6064,5
6065,4
6066,7
6067,7
6068,7
6069,5
6070,12
6071,16
6072,12
6073,14
6074,12
6075,1
6076,21
6077,14
6079,15
6080,6
6082,3
6083,15
6085,9
6089,4
6090,12
6091,12
6092,15
6093,14
6094,10
6095,5
6096,12
6097,8
6098,8
6099,5
6100,7
6101,3
6102,4
6103,2
6104,5
6105,5
6106,8
6107,10
6108,15
6109,9
6110,8
6111,10
6112,9
6113,11
6114,15
6115,9
6116,7
6117,8
6118,9
6119,9
6120,13
6121,10
6122,12
6123,6
6124,14
6125,14
6126,1
6127,14
6128,17
6130,6
6131,6
6132,13
6133,13
6134,7
6135,10
6136,12
6137,14
6138,14
6139,7
6140,13
6141,8
6142,10
6143,9
6144,10
6145,10
6146,9
6147,10
6148,14
6149,13
6150,19
6152,19
6153,8
6154,6
6155,16
6156,10
6157,10
6158,9
6159,12
6160,11
6161,5
6162,9
6163,8
6164,10
6165,14
6166,12
6167,1
6168,15
6169,12
6170,15
6171,6
6172,9
6173,17
6174,7
6175,5
6176,8
6177,6
6178,7
6179,6
6180,15
6181,11
6182,17
6183,2
6184,26
6186,2
6187,19
6189,1
6190,21
6191,13
6193,2
6194,16
6195,16
6197,10
6198,10
6199,12
6200,8
6201,3
6202,5
6203,5
6204,3
6205,5
6206,1
6207,4
6208,4
6209,3
6210,5
6211,2
6212,3
6213,2
6214,2
6215,4
6216,3
6217,5
6218,9
6219,2
6220,3
6221,5
6222,2
6223,5
6224,2
6225,2
6226,3
6227,1
6228,8
6229,4
6230,5
6231,10
6232,9
6233,4
6234,4
6235,4
6236,8
6237,3
6238,3
6239,5
6240,6
6241,7
6242,2
6243,4
6244,2
6245,3
6246,1
6247,7
6248,5
6249,11
6250,8
6251,5
6252,7
6253,2
6254,3
6255,6
6256,8
6257,10
6258,7
6259,14
6260,13
6261,8
6262,10
6263,7
6264,10
6265,9
6266,7
6267,6
6268,5
6269,7
6270,4
6271,7
6272,5
6273,8
6274,6
6275,7
6276,6
6277,6
6278,8
6279,6
6280,14
6281,13
6282,11
6283,10
6284,12
6285,11
6286,8
6287,8
6288,12
6289,7
6290,14
6291,11
6292,11
6293,11
6294,10
6295,11
6296,5
6297,10
6298,4
6299,1
6301,5
6302,5
6303,8
6304,11
6305,14
6306,10
6307,10
6308,7
6309,12
6310,6
6311,4
6312,4
6313,7
6314,1
6315,5
6316,1
6317,4
6318,4
6319,2
6320,4
6321,2
6322,1
6323,6
6324,2
6325,1
6327,4
6328,2
6329,7
6330,4
6331,2
6332,3
6333,7
6334,3
6335,2
6336,3
6337,3
6338,2
6339,3
6341,2
6342,3
6343,1
6344,3
6346,1
6347,3
6348,4
6349,4
6350,2
6351,2
6352,1
6353,2
6354,7
6355,4
6356,5
6357,7
6358,6
6359,8
6360,1
6361,6
6362,10
6363,6
6364,3
6365,4
6366,8
6367,6
6368,4
6369,2
6370,9
6371,2
6372,5
6373,2
6374,1
6375,4
6376,1
6377,2
6378,3
6379,6
6380,2
6381,2
6382,3
6383,3
6384,3
6385,3
6386,4
6387,2
6388,6
6389,4
6391,2
6392,7
6394,4
6395,1
6396,2
6397,1
6398,3
6399,1
6400,1
6401,2
6402,2
6403,3
6404,3
6405,4
6406,4
6407,3
6408,6
6409,3
6410,2
6411,4
6412,2
6413,4
6414,3
6415,6
6416,5
6417,1
6418,6
6419,1
6420,3
6421,1
6422,2
6423,2
6424,2
6426,1
6427,3
6429,1
6431,4
6432,1
6433,1
6438,2
6439,2
6440,2
6441,1
6443,4
6444,4
6445,3
6446,1
6447,3
6448,4
6449,7
6450,5
6451,5
6452,5
6453,3
6454,2
6455,6
6456,6
6457,13
6458,15
6459,19
6461,20
6462,17
6464,24
6467,28
6470,15
6471,9
6473,2
6474,18
6475,16
6477,18
6478,11
6479,13
6480,6
6481,11
6482,7
6483,7
6484,15
6485,12
6486,9
6487,3
6488,4
6489,9
6490,4
6491,4
6492,2
6493,3
6494,5
6495,7
6496,5
6497,2
6498,3
6499,2
6500,3
6501,2
6502,3
6503,4
6504,4
6505,3
6506,4
6507,3
6508,1
6509,2
6510,2
6511,1
6512,2
6513,2
6514,3
6515,4
6516,6
6517,4
6518,7
6519,6
6520,5
6521,3
6522,6
6523,4
6524,4
6525,12
6526,9
6527,7
6528,5
6529,5
6530,5
6531,3
6532,6
6533,4
6534,6
6535,7
6536,6
6537,4
6538,6
6539,7
6540,6
6541,5
6542,2
6543,5
6544,4
6545,7
6546,4
6547,4
6548,7
6549,8
6550,7
6551,8
6552,6
6553,10
6554,13
6555,10
6556,10
6557,13
6558,13
6559,11
6560,7
6561,1
6563,16
6564,18
6566,21
6567,16
6568,1
6569,19
6570,15
6572,10
6573,5
6575,2
6576,12
6577,7
6578,11
6579,14
6580,10
6581,13
6582,1
6583,16
6584,12
6585,11
6586,15
6588,14
6589,15
6590,12
6591,10
6592,14
6593,17
6594,2
6595,18
6596,13
6597,1
6598,21
6599,12
6604,17
6605,14
6607,17
6608,17
6610,16
6611,16
6612,13
6614,13
6615,15
6617,10
6618,14
6619,11
6621,16
6622,15
6623,10
6624,2
6625,6
6626,12
6627,7
6628,9
6629,8
6630,7
6631,4
6632,11
6633,6
6634,3
6635,5
6636,2
6637,10
6638,3
6639,6
6640,10
6641,4
6642,6
6643,8
6644,1
6645,5
6646,5
6647,3
6648,3
6649,3
6650,1
6651,2
6652,2
6653,4
6654,3
6655,8
6656,8
6657,1
6658,2
6659,1
6660,2
6661,5
6663,2
6664,5
6666,3
6667,2
6668,2
6669,3
6670,1
6671,4
6672,2
6673,4
6674,6
6675,4
6676,3
6678,1
6679,5
6680,1
6681,2
6682,1
6683,2
6684,3
6685,2
6686,5
6687,4
6688,3
6689,2
6690,4
6691,2
6692,1
6693,2
6694,1
6696,4
6697,4
6699,6
6700,3
6701,2
6702,2
6703,2
6704,2
6705,1
6706,4
6707,6
6708,3
6709,2
6710,2
6711,2
6712,1
6713,1
6714,10
6715,1
6716,3
6717,3
6718,3
6719,4
6720,3
6721,6
6722,3
6723,4
6724,3
6725,3
6727,3
6728,1
6729,3
6730,1
6731,3
6732,2
6733,5
6734,4
6735,1
6736,1
6738,2
6739,2
6740,4
6741,1
6742,5
6743,4
6744,5
6745,4
6746,3
6747,2
6748,1
6749,3
6751,1
6752,4
6753,1
6754,4
6755,2
6756,8
6757,4
6758,8
6759,7
6760,4
6761,5
6762,8
6763,6
6764,10
6765,5
6766,7
6767,13
6768,9
6769,13
6770,14
6771,9
6772,7
6773,3
6774,9
6775,8
6776,10
6777,7
6778,8
6779,4
6780,8
6781,4
6782,5
6783,4
6784,4
6785,8
6786,3
6787,2
6788,6
6789,2
6790,5
6791,9
6792,1
6793,9
6794,3
6795,4
6796,5
6797,5
6798,2
6799,6
6800,1
6801,3
6803,5
6804,2
6805,5
6806,5
6807,3
6808,5
6809,8
6810,11
6811,15
6812,15
6814,20
6815,14
6817,23
6820,14
6823,4
6824,11
6826,12
6827,15
6828,15
6829,9
6830,13
6831,15
6832,14
6833,2
6834,21
6835,7
6837,6
6838,9
6840,11
6841,12
6842,10
6843,6
6844,16
6845,7
6846,6
6847,8
6848,13
6849,11
6850,9
6851,12
6852,4
6853,8
6854,13
6855,9
6856,12
6857,7
6858,9
6859,8
6860,3
6861,8
6862,10
6863,7
6864,6
6865,9
6866,5
6867,7
6868,1
6869,5
6870,8
6871,7
6872,10
6873,14
6874,11
6875,6
6876,3
6877,5
6878,16
6879,11
6880,4
6881,3
6882,3
6883,11
6884,4
6885,6
6886,10
6887,6
6888,9
6889,9
6890,6
6891,17
6892,15
6893,1
6894,14
6895,16
6896,11
6897,12
6898,9
6899,6
6900,10
6901,8
6902,6
6903,7
6904,5
6905,7
6906,7
6907,6
6908,6
6909,1
6910,8
6911,8
6912,9
6913,9
6914,11
6915,13
6916,18
6917,10
6919,20
6920,18
6923,23
6926,27
6929,23
6930,9
6933,3
6934,12
6935,21
6937,21
6938,12
6940,11
6941,14
6942,11
6943,9
6944,12
6945,6
6946,10
6947,13
6948,7
6949,4
6950,5
6951,5
6952,6
6953,3
6954,4
6955,5
6956,2
6957,1
6958,1
6959,4
6960,2
6961,4
6963,2
6964,1
6965,2
6967,3
6969,1
6970,1
6971,1
6972,6
6973,3
6974,7
6975,9
6976,4
6977,1
6978,4
6979,2
6980,4
6981,3
6982,3
6983,4
6986,1
6987,2
6988,1
6989,4
6990,2
6991,6
6992,3
6993,5
6994,11
6995,3
6996,3
6997,3
6998,5
6999,4
7000,5
7001,5
7002,11
7003,2
7004,4
7005,3
7006,4
7007,3
7008,6
7009,8
7010,10
7011,14
7012,15
7013,14
7014,10
7015,10
7016,16
7017,6
7018,8
7019,7
7021,7
7022,3
7023,18
7024,3
7025,11
7026,13
7027,19
7029,10
7030,13
7031,9
7032,13
7033,9
7035,4
7036,11
7037,6
7038,3
7039,18
7040,7
7041,5
7042,10
7043,7
7044,11
7045,7
7046,6
7047,8
7048,9
7049,11
7050,11
7051,11
7052,12
7053,7
7054,9
7055,9
7056,5
7057,10
7058,5
7059,4
7060,4
7061,5
7062,5
7063,3
7064,5
7065,1
7066,4
7067,2
7068,2
7069,2
7070,1
7071,1
7072,2
7073,3
7074,3
7075,3
7076,1
7077,3
7078,2
7079,1
7080,1
7081,1
7082,2
7085,3
7086,4
7087,2
7088,3
7089,2
7090,4
7091,2
7092,1
7093,2
7094,1
7095,4
7096,2
7097,2
7098,1
7099,3
7100,2
7101,3
7102,1
7104,3
7105,2
7106,4
7107,5
7108,4
7109,7
7110,3
7111,13
7112,3
7113,8
7114,6
7115,6
7116,7
7117,7
7118,6
7119,6
7120,6
7121,5
7122,2
7123,3
7124,4
7125,3
7126,2
7127,1
7128,5
7129,2
7130,3
7131,2
7132,3
7133,2
7134,3
7135,4
7136,2
7137,1
7138,8
7139,7
7140,8
7141,11
7142,14
7143,5
7144,6
7145,6
7146,5
7147,7
7148,5
7149,9
7150,5
7151,10
7152,12
7153,12
7154,20
7156,22
7157,13
7159,21
7160,5
7162,16
7163,17
7165,12
7166,12
7167,10
7168,10
7169,14
7170,11
7171,7
7172,11
7173,12
7174,12
7175,11
7176,17
7178,14
7179,9
7180,10
7181,9
7182,6
7183,16
7184,4
7185,11
7186,11
7187,5
7188,14
7189,3
7190,7
7191,5
7192,1
7193,5
7194,5
7195,5
7196,6
7197,7
7198,7
7199,10
7200,9
7201,7
7202,14
7203,12
7204,9
7205,12
7206,17
7207,13
7208,10
7209,12
7210,14
7211,9
7212,12
7213,10
7214,17
7215,12
7216,13
7217,17
7218,2
7219,13
7220,18
7221,13
7223,12
7224,12
7225,11
7226,10
7227,6
7228,9
7229,7
7230,7
7231,11
7232,8
7233,8
7234,13
7235,7
7236,11
7237,8
7238,8
7239,11
7240,8
7241,6
7242,6
7243,11
7244,8
7245,4
7246,4
7247,2
7248,6
7249,7
7250,9
7251,8
7252,15
7253,12
7255,10
7256,13
7257,6
7258,11
7259,8
7260,10
7261,10
7262,13
7263,8
7264,12
7265,17
7266,16
7267,2
7268,20
7271,14
7274,4
7275,9
7276,6
7277,8
7278,8
7279,5
7280,2
7281,4
7283,3
7284,4
7285,1
7286,4
7287,2
7288,2
7289,1
7290,1
7291,5
7292,3
7293,8
7294,5
7295,13
7296,14
7297,9
7298,8
7299,17
7302,6
7303,13
7304,1
7305,10
7306,6
7307,9
7308,14
7309,14
7310,12
7311,12
7312,7
7313,18
7314,11
7316,11
7317,6
7318,5
7319,11
7320,11
7321,8
7322,9
7323,5
7324,5
7325,5
7326,6
7327,4
7328,7
7329,4
7330,7
7331,5
7332,3
7333,4
7334,5
7335,1
7336,5
7337,3
7338,3
7339,7
7340,4
7341,4
7342,2
7343,5
7344,6
7345,6
7346,6
7347,14
7348,14
7349,8
7352,26
7355,14
7356,16
7357,8
7358,12
7359,11
7360,7
7361,11
7362,12
7363,7
7364,7
7365,10
7366,11
7367,10
7368,6
7369,13
7370,13
7371,6
7372,10
7373,2
7374,4
7375,6
7376,7
7377,9
7378,9
7379,10
7380,11
7381,10
7382,9
7383,4
7384,3
7385,7
7386,5
7387,3
7388,7
7389,2
7390,3
7391,12
7392,6
7393,11
7394,14
7395,15
7397,11
7398,11
7399,11
7400,9
7401,7
7402,5
7403,4
7404,4
7405,3
7406,6
7407,7
7408,5
7409,3
7410,5
7411,6
7412,8
7413,6
7414,15
7415,11
7416,10
7417,15
7418,19
7420,8
7421,13
7422,6
7423,17
7424,14
7425,9
7426,11
7427,9
7428,7
7429,9
7430,9
7431,5
7432,10
7433,5
7434,7
7435,14
7436,8
7437,3
7438,3
7439,7
7440,2
7441,3
7442,4
7443,2
7444,1
7445,1
7446,2
7447,2
7448,1
7449,1
7450,3
7451,6
7452,2
7453,1
7454,1
7455,5
7456,3
7457,2
7458,7
7459,3
7460,8
7461,2
7462,6
7463,2
7464,7
7465,3
7466,4
7467,3
7468,1
7469,3
7470,4
7471,4
7472,1
7473,3
7474,1
7475,3
7476,1
7478,3
7479,1
7481,5
7482,4
7483,3
7484,2
7486,2
7490,2
7491,1
7492,1
7493,1
7494,2
7495,2
7496,1
7497,1
7498,3
7499,3
7500,8
7501,14
7502,22
7504,2
7505,23
7507,2
7508,17
7509,17
7511,9
7512,11
7513,13
7514,6
7515,3
7516,9
7517,7
7518,5
7519,3
7520,7
7521,1
7522,4
7523,2
7524,5
7525,7
7526,4
7527,5
7528,3
7529,4
7530,2
7531,1
7532,2
7533,3
7534,2
7535,3
7536,2
7537,8
7538,4
7539,2
7540,3
7542,1
7543,7
7544,8
7545,12
7546,9
7547,7
7548,14
7549,12
7550,14
7551,15
7552,12
7553,9
7554,14
7555,13
7556,14
7557,17
7559,19
7560,15
7562,12
7563,12
7565,13
7566,4
7568,15
7569,12
7570,16
7572,11
7573,7
7574,8
7575,12
7576,12
7577,7
7578,7
7579,12
7580,6
7581,6
7582,3
7583,12
7584,9
7585,5
7586,11
7587,7
7588,6
7589,19
7590,7
7592,27
7593,10
7595,2
7596,22
7597,14
7599,13
7600,10
7601,3
7602,10
7603,13
7604,9
7605,12
7606,4
7607,4
7608,6
7609,10
7610,4
7611,11
7612,8
7613,4
7614,9
7615,7
7616,2
7617,2
7618,3
7619,8
7620,5
7621,5
7622,8
7623,11
7624,10
7625,12
7626,13
7627,15
7629,16
7630,5
7631,14
7632,5
7633,7
7634,4
7635,3
7636,3
7637,8
7638,2
7639,2
7640,3
7641,5
7642,6
7643,10
7644,7
7645,13
7646,20
7648,20
7649,13
7651,23
7652,11
7654,16
7655,10
7656,8
7657,4
7658,11
7659,11
7660,8
7661,8
7662,8
7663,7
7664,8
7665,13
7666,15
7667,17
7669,21
7670,11
7672,19
7673,11
7675,17
7676,11
7677,9
7678,9
7679,10
7680,12
7681,8
7682,7
7683,11
7684,3
7685,8
7686,9
7687,6
7688,8
7689,8
7690,4
7691,11
7692,8
7693,8
7694,6
7695,8
7696,4
7697,4
7698,5
7699,13
7700,9
7701,5
7702,4
7703,7
7704,9
7705,10
7706,11
7707,20
7708,19
7710,12
7711,18
7713,1
7714,14
7717,23
7718,11
7720,5
7721,9
7722,11
7723,3
7724,10
7725,5
7726,4
7728,7
7729,8
7730,4
7731,11
7732,5
7733,5
7734,6
7735,3
7736,5
7737,4
7738,8
7739,6
7740,2
7741,1
7742,4
7743,3
7744,5
7745,10
7746,20
7747,14
7749,13
7750,11
7751,12
7752,11
7753,9
7754,3
7755,9
7756,9
7757,4
7758,6
7759,4
7760,6
7761,5
7762,3
7763,2
7764,5
7765,7
7766,2
7767,5
7768,3
7769,2
7770,3
7771,8
7772,1
7773,2
7774,2
7775,4
7776,3
7777,3
7778,5
7779,1
7780,2
7781,3
